keyword_id,conversion_date,conversions,revenue
1071,2025-03-01,1615,213941.28
1071,2025-04-01,237,23553.34
1071,2025-05-01,1626,102800.1
1071,2025-06-01,1197,247224.34
1071,2025-07-01,231,53575.25
1071,2025-08-01,533,78663.2
1071,2025-09-01,1162,268957.23
1071,2025-10-01,826,72619.91
1071,2025-11-01,1517,86556.01
1071,2025-12-01,860,50108.41
1072,2024-01-01,17,1660.04
1072,2024-02-01,29,5319.8
1072,2024-03-01,11,1288.53
1072,2024-04-01,11,1227.02
1072,2024-05-01,38,9402.01
1072,2024-06-01,20,2708.76
1072,2024-07-01,10,2347.14
1072,2024-08-01,31,1742.94
1072,2024-09-01,29,4188.48
1072,2024-10-01,39,4820.6
1072,2024-11-01,11,2623.71
1072,2024-12-01,90,21179.89
1072,2025-01-01,36,5193.9
1072,2025-02-01,64,10461.75
1072,2025-03-01,62,2580.65
1072,2025-04-01,25,5445.91
1072,2025-05-01,135,25563.17
1072,2025-06-01,5,635.6
1072,2025-07-01,43,9530.86
1072,2025-08-01,93,5165.41
1072,2025-09-01,86,17982.63
1072,2025-10-01,40,7608.25
1072,2025-11-01,76,13555.38
1072,2025-12-01,17,2390.06
1073,2024-01-01,130,18314.94
1073,2024-02-01,101,24063.96
1073,2024-03-01,13,594.75
1073,2024-04-01,60,5941.07
1073,2024-05-01,107,18269.49
1073,2024-06-01,20,3497.57
1073,2024-07-01,42,6244.89
1073,2024-08-01,34,3043.65
1073,2024-09-01,5,1112.2
1073,2024-10-01,90,15629.11
1073,2024-11-01,19,932.35
1073,2024-12-01,234,23932.29
1073,2025-01-01,69,15917.55
1073,2025-02-01,38,1603.14
1073,2025-03-01,63,13913.44
1073,2025-04-01,140,32607.34
1073,2025-05-01,94,7139.08
1073,2025-06-01,20,2627.36
1073,2025-07-01,46,7538.56
1073,2025-08-01,368,67305.38
1073,2025-09-01,110,21184.45
1073,2025-10-01,660,47872.55
1073,2025-11-01,873,46693.22
1073,2025-12-01,1567,248037.08
1074,2024-01-01,40,2972.69
1074,2024-02-01,14,1814.51
1074,2024-03-01,25,5024.74
1074,2024-04-01,153,31058.33
1074,2024-05-01,119,6769.36
1074,2024-06-01,22,1160.11
1074,2024-07-01,74,10924.98
1074,2024-08-01,124,12364.2
1074,2024-09-01,112,16201.17
1074,2024-10-01,25,1641.88
1074,2024-11-01,126,14653.13
1074,2024-12-01,24,5416.93
1074,2025-01-01,80,16651.84
1074,2025-02-01,74,10455.66
1074,2025-03-01,62,12913.7
1074,2025-04-01,24,5240.32
1074,2025-05-01,67,8115.74
1074,2025-06-01,147,30511.86
1074,2025-07-01,21,1789.98
1074,2025-08-01,153,15703.13
1074,2025-09-01,24,4400.77
1074,2025-10-01,213,22048.57
1074,2025-11-01,256,52407.6
1074,2025-12-01,190,44603.89
1075,2024-01-01,4,839.13
1075,2024-02-01,40,2225.3
1075,2024-03-01,20,3886.12
1075,2024-04-01,46,2926.29
1075,2024-05-01,179,23371.64
1075,2024-06-01,9,2121.17
1075,2024-07-01,39,3861.64
1075,2024-08-01,190,43317.25
1075,2024-09-01,47,11654.9
1075,2024-10-01,136,9174.19
1075,2024-11-01,679,146986.11
1075,2024-12-01,302,32203.39
1075,2025-01-01,338,42484.03
1075,2025-02-01,655,28530.08
1075,2025-03-01,1512,288435.97
1075,2025-04-01,1648,133270.31
1075,2025-05-01,1703,82017.56
1075,2025-06-01,557,130763.96
1075,2025-07-01,626,101799.78
1075,2025-08-01,277,30809.52
1075,2025-09-01,936,101986.68
1075,2025-10-01,584,46582.7
1075,2025-11-01,1395,209741.27
1075,2025-12-01,472,35052.4
1076,2024-01-01,20,1344.68
1076,2024-02-01,38,6581.8
1076,2024-03-01,11,1360.13
1076,2024-04-01,19,2864.8
1076,2024-05-01,48,5035.29
1076,2024-06-01,84,4552.22
1076,2024-07-01,98,11666.68
1076,2024-08-01,28,3323.42
1076,2024-09-01,40,5449.45
1076,2024-10-01,67,4372.53
1076,2024-11-01,45,9226.2
1076,2024-12-01,98,7187.29
1076,2025-01-01,135,10442.54
1076,2025-02-01,44,3459.08
1076,2025-03-01,28,2090.42
1076,2025-04-01,113,9507.77
1076,2025-05-01,69,10695.29
1076,2025-06-01,96,7343.39
1076,2025-07-01,37,8972.32
1076,2025-08-01,119,20299.17
1076,2025-09-01,14,1871.51
1076,2025-10-01,29,5673.06
1076,2025-11-01,99,7606.52
1076,2025-12-01,45,8834.88
1077,2024-01-01,124,13317.2
1077,2024-02-01,29,6877.32
1077,2024-03-01,16,3957.22
1077,2024-04-01,118,25193.94
1077,2024-05-01,157,12981.92
1077,2024-06-01,6,1239.34
1077,2024-07-01,41,4286.8
1077,2024-08-01,107,17193.08
1077,2024-09-01,135,30507.18
1077,2024-10-01,332,29577.6
1077,2024-11-01,87,10718.03
1077,2024-12-01,143,18104.23
1077,2025-01-01,218,32566.35
1077,2025-02-01,13,1621.83
1077,2025-03-01,288,32373.5
1077,2025-04-01,162,36295.84
1077,2025-05-01,552,105767.1
1077,2025-06-01,271,48880.58
1077,2025-07-01,147,27531.83
1077,2025-08-01,379,39977.14
1077,2025-09-01,513,39832.38
1077,2025-10-01,145,12756.77
1077,2025-11-01,739,90837.77
1077,2025-12-01,904,88381.7
1078,2024-01-01,199,42653.6
1078,2024-02-01,85,13393.38
1078,2024-03-01,95,17830.25
1078,2024-04-01,130,9658.95
1078,2024-05-01,45,8103.01
1078,2024-06-01,110,22717.91
1078,2024-07-01,82,9949.97
1078,2024-08-01,168,15400.33
1078,2024-09-01,104,7764.06
1078,2024-10-01,43,2036.78
1078,2024-11-01,42,6475.97
1078,2024-12-01,177,9321.15
1078,2025-01-01,230,47338.57
1078,2025-02-01,309,28861.96
1078,2025-03-01,225,25938.22
1078,2025-04-01,117,28231.32
1078,2025-05-01,197,36437.91
1078,2025-06-01,144,17580.43
1078,2025-07-01,159,36258.23
1078,2025-08-01,209,49690.49
1078,2025-09-01,461,69942.36
1078,2025-10-01,25,3424.55
1078,2025-11-01,210,19494.45
1078,2025-12-01,451,81049.88
1079,2024-01-01,99,18491.31
1079,2024-02-01,31,6127.04
1079,2024-03-01,58,8010.89
1079,2024-04-01,20,2471.61
1079,2024-05-01,83,15168.01
1079,2024-06-01,112,16803.97
1079,2024-07-01,32,3202.22
1079,2024-08-01,49,6745.06
1079,2024-09-01,19,858.4
1079,2024-10-01,17,2746.0
1079,2024-11-01,43,8322.1
1079,2024-12-01,90,17773.24
1079,2025-01-01,46,2660.87
1079,2025-02-01,21,1691.46
1079,2025-03-01,32,3690.07
1079,2025-04-01,70,6719.92
1079,2025-05-01,113,25921.13
1079,2025-06-01,41,2927.56
1079,2025-07-01,12,2115.82
1079,2025-08-01,103,10372.5
1079,2025-09-01,109,6493.47
1079,2025-10-01,77,5882.48
1079,2025-11-01,215,36172.94
1079,2025-12-01,106,10653.52
1080,2024-01-01,29,7054.76
1080,2024-02-01,116,17162.59
1080,2024-03-01,33,4966.61
1080,2024-04-01,42,4865.18
1080,2024-05-01,42,6816.02
1080,2024-06-01,77,9392.09
1080,2024-07-01,51,6002.35
1080,2024-08-01,32,2042.79
1080,2024-09-01,90,15070.68
1080,2024-10-01,62,14977.34
1080,2024-11-01,25,4761.75
1080,2024-12-01,44,3627.0
1080,2025-01-01,3,726.2
1080,2025-02-01,178,41070.52
1080,2025-03-01,95,16683.85
1080,2025-04-01,35,2610.6
1080,2025-05-01,27,2491.0
1080,2025-06-01,112,16453.4
1080,2025-07-01,42,2470.23
1080,2025-08-01,210,8557.94
1080,2025-09-01,111,8660.9
1080,2025-10-01,76,8678.71
1080,2025-11-01,219,53204.81
1080,2025-12-01,132,22392.53
1081,2024-01-01,1,89.22
1081,2024-02-01,30,5371.01
1081,2024-03-01,108,18206.47
1081,2024-04-01,93,11834.06
1081,2024-05-01,100,23252.84
1081,2024-06-01,31,7244.93
1081,2024-07-01,47,3890.0
1081,2024-08-01,59,12704.69
1081,2024-09-01,20,871.51
1081,2024-10-01,88,5478.23
1081,2024-11-01,29,3087.2
1081,2024-12-01,20,2339.58
1081,2025-01-01,152,14239.83
1081,2025-02-01,67,10712.0
1081,2025-03-01,127,10901.28
1081,2025-04-01,27,2270.53
1081,2025-05-01,23,4019.22
1081,2025-06-01,182,33833.1
1081,2025-07-01,30,1483.05
1081,2025-08-01,94,14318.04
1081,2025-09-01,55,9125.98
1081,2025-10-01,39,9242.98
1081,2025-11-01,38,7015.25
1081,2025-12-01,7,1150.14
1082,2024-01-01,18,2383.79
1082,2024-02-01,49,4073.32
1082,2024-03-01,9,1494.11
1082,2024-04-01,27,2226.84
1082,2024-05-01,57,7434.45
1082,2024-06-01,20,1227.39
1082,2024-07-01,19,1961.41
1082,2024-08-01,1,174.63
1082,2024-09-01,51,2448.59
1082,2024-10-01,99,17942.33
1082,2024-11-01,16,804.49
1082,2024-12-01,39,9716.62
1082,2025-01-01,12,2697.23
1082,2025-02-01,21,1974.51
1082,2025-03-01,23,5183.34
1082,2025-04-01,70,13191.92
1082,2025-05-01,51,12112.66
1082,2025-06-01,4,601.27
1082,2025-07-01,18,4087.86
1082,2025-08-01,28,5240.52
1082,2025-09-01,34,2936.48
1082,2025-10-01,23,3785.46
1082,2025-11-01,44,6068.53
1082,2025-12-01,68,14337.42
1083,2024-01-01,71,9203.95
1083,2024-02-01,17,3652.69
1083,2024-03-01,75,9762.93
1083,2024-04-01,12,544.86
1083,2024-05-01,12,727.38
1083,2024-06-01,32,7504.84
1083,2024-07-01,9,2022.66
1083,2024-08-01,3,518.77
1083,2024-09-01,17,1251.57
1083,2024-10-01,4,287.98
1083,2024-11-01,9,362.87
1083,2024-12-01,77,18940.09
1083,2025-01-01,140,21455.26
1083,2025-02-01,137,22739.86
1083,2025-03-01,37,7664.87
1083,2025-04-01,62,4908.36
1083,2025-05-01,111,13286.76
1083,2025-06-01,127,26911.91
1083,2025-07-01,12,2598.43
1083,2025-08-01,155,20510.8
1083,2025-09-01,334,68783.5
1083,2025-10-01,59,12063.0
1083,2025-11-01,56,3544.62
1083,2025-12-01,211,31283.99
1084,2024-01-01,38,4475.15
1084,2024-02-01,118,8000.55
1084,2024-03-01,29,6303.74
1084,2024-04-01,117,9462.46
1084,2024-05-01,35,5528.58
1084,2024-06-01,1,94.65
1084,2024-07-01,46,9900.31
1084,2024-08-01,31,2608.62
1084,2024-09-01,26,4517.79
1084,2024-10-01,47,8333.43
1084,2024-11-01,148,18399.25
1084,2024-12-01,73,5438.61
1084,2025-01-01,14,1051.1
1084,2025-02-01,74,7300.76
1084,2025-03-01,5,231.18
1084,2025-04-01,82,4173.91
1084,2025-05-01,124,15586.83
1084,2025-06-01,67,10758.11
1084,2025-07-01,173,8725.42
1084,2025-08-01,5,929.38
1084,2025-09-01,153,16762.95
1084,2025-10-01,176,10108.14
1084,2025-11-01,81,15469.34
1084,2025-12-01,148,21578.43
1085,2024-01-01,79,5595.16
1085,2024-02-01,19,2323.24
1085,2024-03-01,29,4571.21
1085,2024-04-01,22,2232.01
1085,2024-05-01,125,8970.54
1085,2024-06-01,24,1689.0
1085,2024-07-01,73,11907.07
1085,2024-08-01,7,1123.33
1085,2024-09-01,40,6807.82
1085,2024-10-01,83,10610.57
1085,2024-11-01,171,22462.25
1085,2024-12-01,13,1127.18
1085,2025-01-01,16,1376.21
1085,2025-02-01,4,509.46
1085,2025-03-01,28,4836.26
1085,2025-04-01,113,9228.87
1085,2025-05-01,50,8017.9
1085,2025-06-01,27,6648.43
1085,2025-07-01,13,1991.39
1085,2025-08-01,217,51872.3
1085,2025-09-01,234,31092.98
1085,2025-10-01,54,12266.25
1085,2025-11-01,1,107.12
1085,2025-12-01,87,19102.74
1086,2024-01-01,294,61957.23
1086,2024-02-01,28,5869.36
1086,2024-03-01,20,4081.0
1086,2024-04-01,364,32794.07
1086,2024-05-01,126,21197.55
1086,2024-06-01,53,5156.49
1086,2024-07-01,95,16247.61
1086,2024-08-01,193,36093.71
1086,2024-09-01,137,20326.89
1086,2024-10-01,856,212619.98
1086,2024-11-01,1241,182947.77
1086,2024-12-01,692,60088.24
1086,2025-01-01,820,37455.41
1086,2025-02-01,2157,173731.01
1086,2025-03-01,1071,54140.23
1086,2025-04-01,146,30250.57
1086,2025-05-01,963,63606.34
1086,2025-06-01,944,102928.4
1086,2025-07-01,1079,67573.56
1086,2025-08-01,1755,277843.41
1086,2025-09-01,957,73597.86
1086,2025-10-01,413,101836.81
1086,2025-11-01,324,60893.33
1086,2025-12-01,991,201214.29
1087,2024-01-01,2,459.42
1087,2024-02-01,7,901.73
1087,2024-03-01,63,14235.24
1087,2024-04-01,5,388.56
1087,2024-05-01,35,5350.24
1087,2024-06-01,105,17384.4
1087,2024-07-01,156,27403.92
1087,2024-08-01,70,11715.47
1087,2024-09-01,82,4247.38
1087,2024-10-01,50,9959.52
1087,2024-11-01,46,11110.29
1087,2024-12-01,173,40160.62
1087,2025-01-01,339,77277.5
1087,2025-02-01,43,1982.05
1087,2025-03-01,159,34198.9
1087,2025-04-01,124,6277.75
1087,2025-05-01,80,4469.71
1087,2025-06-01,522,125830.76
1087,2025-07-01,33,4219.54
1087,2025-08-01,1176,202753.03
1087,2025-09-01,1131,238320.93
1087,2025-10-01,643,27786.37
1087,2025-11-01,1298,309319.84
1087,2025-12-01,445,87801.48
1088,2024-01-01,27,5585.58
1088,2024-02-01,44,4494.77
1088,2024-03-01,126,27883.33
1088,2024-04-01,7,580.59
1088,2024-05-01,72,9147.03
1088,2024-06-01,1,104.92
1088,2024-07-01,7,1612.18
1088,2024-08-01,9,2206.55
1088,2024-09-01,15,2498.32
1088,2024-10-01,88,14228.43
1088,2024-11-01,11,2158.97
1088,2024-12-01,83,15713.11
1088,2025-01-01,34,1399.87
1088,2025-02-01,108,6978.76
1088,2025-03-01,52,2656.14
1088,2025-04-01,21,3906.6
1088,2025-05-01,21,3307.45
1088,2025-06-01,175,32929.03
1088,2025-07-01,73,12952.68
1088,2025-08-01,172,36842.42
1088,2025-09-01,103,4419.71
1088,2025-10-01,120,22705.52
1088,2025-11-01,163,9441.24
1088,2025-12-01,96,4234.98
1089,2024-01-01,16,2003.2
1089,2024-02-01,10,1980.9
1089,2024-03-01,16,3369.06
1089,2024-04-01,6,480.55
1089,2024-05-01,5,227.18
1089,2024-06-01,4,943.03
1089,2024-07-01,20,1723.17
1089,2024-08-01,32,4728.72
1089,2024-09-01,25,2394.06
1089,2024-10-01,44,10907.39
1089,2024-11-01,51,11523.32
1089,2024-12-01,21,1111.01
1089,2025-01-01,48,8472.94
1089,2025-02-01,21,2420.33
1089,2025-03-01,3,748.13
1089,2025-04-01,85,15091.68
1089,2025-05-01,14,1100.0
1089,2025-06-01,8,1291.61
1089,2025-07-01,75,8151.64
1089,2025-08-01,96,23843.94
1089,2025-09-01,18,2800.07
1089,2025-10-01,6,1055.17
1089,2025-11-01,94,17289.75
1089,2025-12-01,78,8224.61
1090,2024-01-01,71,14370.43
1090,2024-02-01,18,2394.3
1090,2024-03-01,85,12351.49
1090,2024-04-01,107,6156.62
1090,2024-05-01,12,1753.11
1090,2024-06-01,8,1285.37
1090,2024-07-01,34,8041.89
1090,2024-08-01,57,2446.95
1090,2024-09-01,26,4577.02
1090,2024-10-01,5,459.38
1090,2024-11-01,44,7091.57
1090,2024-12-01,87,9249.96
1090,2025-01-01,47,9713.62
1090,2025-02-01,29,6061.37
1090,2025-03-01,84,5315.98
1090,2025-04-01,20,2115.26
1090,2025-05-01,125,29191.56
1090,2025-06-01,149,6971.65
1090,2025-07-01,80,7314.87
1090,2025-08-01,7,749.87
1090,2025-09-01,65,7696.36
1090,2025-10-01,57,5807.49
1090,2025-11-01,303,65047.7
1090,2025-12-01,371,34356.5
1091,2024-01-01,155,33094.99
1091,2024-02-01,102,11057.85
1091,2024-03-01,163,10098.05
1091,2024-04-01,282,31113.91
1091,2024-05-01,4,784.55
1091,2024-06-01,81,12164.09
1091,2024-07-01,41,4348.63
1091,2024-08-01,59,7494.99
1091,2024-09-01,215,19402.33
1091,2024-10-01,641,65205.17
1091,2024-11-01,200,48285.87
1091,2024-12-01,535,128498.58
1091,2025-01-01,518,27696.12
1091,2025-02-01,66,8013.97
1091,2025-03-01,2145,450562.36
1091,2025-04-01,265,20262.17
1091,2025-05-01,954,231029.33
1091,2025-06-01,84,18034.3
1091,2025-07-01,539,43593.92
1091,2025-08-01,178,30312.09
1091,2025-09-01,357,47785.74
1091,2025-10-01,84,7554.07
1091,2025-11-01,531,89824.86
1091,2025-12-01,311,45872.14
1092,2024-01-01,55,2574.52
1092,2024-02-01,101,22633.61
1092,2024-03-01,79,15216.33
1092,2024-04-01,148,16670.18
1092,2024-05-01,51,9769.51
1092,2024-06-01,249,40532.64
1092,2024-07-01,541,95644.22
1092,2024-08-01,96,14009.07
1092,2024-09-01,186,37776.68
1092,2024-10-01,146,7417.83
1092,2024-11-01,448,23359.66
1092,2024-12-01,771,97141.49
1092,2025-01-01,1085,271148.1
1092,2025-02-01,170,41235.55
1092,2025-03-01,565,59969.79
1092,2025-04-01,1069,141217.96
1092,2025-05-01,711,28841.35
1092,2025-06-01,283,48445.01
1092,2025-07-01,612,142121.34
1092,2025-08-01,315,14253.43
1092,2025-09-01,221,34451.59
1092,2025-10-01,245,15456.45
1092,2025-11-01,220,35897.4
1092,2025-12-01,484,87238.92
1093,2024-01-01,32,3202.6
1093,2024-02-01,19,1014.8
1093,2024-03-01,224,21263.31
1093,2024-04-01,85,5593.67
1093,2024-05-01,310,43122.83
1093,2024-06-01,52,3297.78
1093,2024-07-01,17,1548.64
1093,2024-08-01,594,106511.88
1093,2024-09-01,26,1547.21
1093,2024-10-01,547,109039.1
1093,2024-11-01,919,140850.01
1093,2024-12-01,1031,139114.95
1093,2025-01-01,76,7662.14
1093,2025-02-01,249,42715.92
1093,2025-03-01,570,129079.49
1093,2025-04-01,10,986.42
1093,2025-05-01,950,125062.64
1093,2025-06-01,468,82198.83
1093,2025-07-01,1880,322008.29
1093,2025-08-01,718,177816.05
1093,2025-09-01,793,92083.33
1093,2025-10-01,737,52596.94
1093,2025-11-01,117,14620.37
1093,2025-12-01,284,29053.72
1094,2024-01-01,0,0.0
1094,2024-02-01,16,2100.6
1094,2024-03-01,65,12002.86
1094,2024-04-01,33,5944.17
1094,2024-05-01,10,792.19
1094,2024-06-01,90,21848.68
1094,2024-07-01,79,6687.44
1094,2024-08-01,9,575.68
1094,2024-09-01,30,3920.17
1094,2024-10-01,28,3250.69
1094,2024-11-01,16,3524.36
1094,2024-12-01,59,7361.2
1094,2025-01-01,57,9073.09
1094,2025-02-01,22,2347.27
1094,2025-03-01,3,732.14
1094,2025-04-01,47,2015.25
1094,2025-05-01,41,6102.17
1094,2025-06-01,4,225.16
1094,2025-07-01,15,1797.63
1094,2025-08-01,1,98.21
1094,2025-09-01,22,3847.95
1094,2025-10-01,4,303.76
1094,2025-11-01,50,3434.93
1094,2025-12-01,11,2066.48
1095,2024-01-01,85,10146.32
1095,2024-02-01,3,243.08
1095,2024-03-01,67,5048.54
1095,2024-04-01,20,1592.17
1095,2024-05-01,48,2583.08
1095,2024-06-01,2,356.39
1095,2024-07-01,32,1317.55
1095,2024-08-01,46,5065.55
1095,2024-09-01,38,3809.58
1095,2024-10-01,10,1759.38
1095,2024-11-01,20,4690.55
1095,2024-12-01,39,4919.64
1095,2025-01-01,24,2205.0
1095,2025-02-01,35,5928.55
1095,2025-03-01,30,2405.34
1095,2025-04-01,3,235.2
1095,2025-05-01,86,11234.61
1095,2025-06-01,93,8406.65
1095,2025-07-01,6,502.08
1095,2025-08-01,58,9953.65
1095,2025-09-01,93,14810.03
1095,2025-10-01,7,814.85
1095,2025-11-01,29,3392.05
1095,2025-12-01,85,4603.89
1096,2024-01-01,50,3339.99
1096,2024-02-01,55,2915.88
1096,2024-03-01,61,8664.28
1096,2024-04-01,81,7352.24
1096,2024-05-01,30,1231.0
1096,2024-06-01,30,4262.39
1096,2024-07-01,48,8249.26
1096,2024-08-01,78,12179.5
1096,2024-09-01,99,14640.55
1096,2024-10-01,77,13413.84
1096,2024-11-01,55,10689.68
1096,2024-12-01,81,5986.35
1096,2025-01-01,179,23810.9
1096,2025-02-01,77,18222.92
1096,2025-03-01,167,22974.63
1096,2025-04-01,99,19282.35
1096,2025-05-01,118,20711.61
1096,2025-06-01,151,36989.07
1096,2025-07-01,31,2166.03
1096,2025-08-01,302,57070.46
1096,2025-09-01,639,63546.01
1096,2025-10-01,241,57565.03
1096,2025-11-01,952,147532.42
1096,2025-12-01,504,76732.33
1097,2024-01-01,49,7701.64
1097,2024-02-01,137,22737.79
1097,2024-03-01,83,6403.74
1097,2024-04-01,19,2536.76
1097,2024-05-01,169,12607.3
1097,2024-06-01,132,20782.78
1097,2024-07-01,24,5366.34
1097,2024-08-01,7,536.58
1097,2024-09-01,167,35973.74
1097,2024-10-01,313,39567.73
1097,2024-11-01,37,5058.4
1097,2024-12-01,355,46009.36
1097,2025-01-01,220,49997.96
1097,2025-02-01,173,9698.16
1097,2025-03-01,228,56503.58
1097,2025-04-01,348,64705.89
1097,2025-05-01,128,24337.12
1097,2025-06-01,134,30719.62
1097,2025-07-01,236,49382.07
1097,2025-08-01,201,49868.07
1097,2025-09-01,225,27023.05
1097,2025-10-01,642,157090.45
1097,2025-11-01,32,3042.15
1097,2025-12-01,548,86934.44
1098,2024-01-01,42,5614.11
1098,2024-02-01,42,8659.93
1098,2024-03-01,139,10402.98
1098,2024-04-01,172,37032.08
1098,2024-05-01,33,4693.43
1098,2024-06-01,45,5944.1
1098,2024-07-01,34,1762.0
1098,2024-08-01,285,45327.88
1098,2024-09-01,505,106667.23
1098,2024-10-01,84,19343.13
1098,2024-11-01,100,4502.89
1098,2024-12-01,458,102301.27
1098,2025-01-01,17,3817.93
1098,2025-02-01,1377,106978.95
1098,2025-03-01,1017,123829.71
1098,2025-04-01,513,83695.22
1098,2025-05-01,1284,199109.16
1098,2025-06-01,1260,109198.81
1098,2025-07-01,1249,114958.21
1098,2025-08-01,547,106346.85
1098,2025-09-01,184,10126.68
1098,2025-10-01,554,137673.63
1098,2025-11-01,845,134282.3
1098,2025-12-01,418,46688.82
1099,2024-01-01,48,11837.08
1099,2024-02-01,43,4902.61
1099,2024-03-01,25,2385.69
1099,2024-04-01,13,1093.11
1099,2024-05-01,110,10007.5
1099,2024-06-01,13,2790.41
1099,2024-07-01,110,14366.77
1099,2024-08-01,82,20175.4
1099,2024-09-01,23,2230.14
1099,2024-10-01,58,6062.78
1099,2024-11-01,12,1036.12
1099,2024-12-01,10,1541.87
1099,2025-01-01,8,958.68
1099,2025-02-01,71,17704.59
1099,2025-03-01,32,5246.25
1099,2025-04-01,40,6855.57
1099,2025-05-01,17,2758.48
1099,2025-06-01,25,5418.14
1099,2025-07-01,58,8133.25
1099,2025-08-01,0,0.0
1099,2025-09-01,87,19499.39
1099,2025-10-01,60,6847.39
1099,2025-11-01,125,24974.25
1099,2025-12-01,10,604.46
1100,2024-01-01,43,3963.16
1100,2024-02-01,22,944.42
1100,2024-03-01,13,1057.08
1100,2024-04-01,47,9209.89
1100,2024-05-01,87,21289.19
1100,2024-06-01,16,3475.84
1100,2024-07-01,60,7440.65
1100,2024-08-01,43,5675.99
1100,2024-09-01,46,2030.94
1100,2024-10-01,59,14222.13
1100,2024-11-01,56,3816.81
1100,2024-12-01,39,2230.75
1100,2025-01-01,48,8936.83
1100,2025-02-01,102,16562.53
1100,2025-03-01,106,5362.85
1100,2025-04-01,26,3143.2
1100,2025-05-01,51,5457.91
1100,2025-06-01,31,2631.93
1100,2025-07-01,113,23013.31
1100,2025-08-01,89,22045.85
1100,2025-09-01,99,8928.3
1100,2025-10-01,62,3080.37
1100,2025-11-01,71,16838.62
1100,2025-12-01,63,10915.65
1101,2024-01-01,49,8723.32
1101,2024-02-01,45,2212.01
1101,2024-03-01,24,1143.77
1101,2024-04-01,41,1801.82
1101,2024-05-01,29,6854.66
1101,2024-06-01,24,1530.79
1101,2024-07-01,51,9866.11
1101,2024-08-01,89,18864.98
1101,2024-09-01,26,6189.09
1101,2024-10-01,15,1738.78
1101,2024-11-01,17,4067.48
1101,2024-12-01,6,243.46
1101,2025-01-01,15,2418.38
1101,2025-02-01,17,2504.63
1101,2025-03-01,37,2819.29
1101,2025-04-01,9,1794.18
1101,2025-05-01,105,11723.69
1101,2025-06-01,27,1254.48
1101,2025-07-01,8,1979.67
1101,2025-08-01,34,7064.87
1101,2025-09-01,25,1510.45
1101,2025-10-01,12,2644.18
1101,2025-11-01,41,7854.81
1101,2025-12-01,52,6105.22
1102,2024-01-01,35,3130.27
1102,2024-02-01,28,5378.37
1102,2024-03-01,10,2275.02
1102,2024-04-01,3,504.91
1102,2024-05-01,5,343.93
1102,2024-06-01,9,1044.69
1102,2024-07-01,21,4848.33
1102,2024-08-01,9,1035.25
1102,2024-09-01,38,6656.66
1102,2024-10-01,81,19678.43
1102,2024-11-01,5,1019.27
1102,2024-12-01,3,545.97
1102,2025-01-01,22,2699.12
1102,2025-02-01,44,3832.22
1102,2025-03-01,21,4092.32
1102,2025-04-01,152,37461.73
1102,2025-05-01,44,3057.25
1102,2025-06-01,33,5327.93
1102,2025-07-01,10,2290.27
1102,2025-08-01,38,8428.37
1102,2025-09-01,21,4506.97
1102,2025-10-01,70,15224.71
1102,2025-11-01,60,11712.74
1102,2025-12-01,199,13023.77
1103,2024-01-01,33,6370.81
1103,2024-02-01,113,8683.37
1103,2024-03-01,103,7160.81
1103,2024-04-01,14,1237.67
1103,2024-05-01,21,2825.34
1103,2024-06-01,274,66113.41
1103,2024-07-01,48,6969.3
1103,2024-08-01,118,27333.09
1103,2024-09-01,49,4617.41
1103,2024-10-01,131,21002.92
1103,2024-11-01,331,43901.43
1103,2024-12-01,97,12241.08
1103,2025-01-01,322,13851.36
1103,2025-02-01,166,33360.8
1103,2025-03-01,57,12067.35
1103,2025-04-01,944,134647.46
1103,2025-05-01,80,17502.33
1103,2025-06-01,1040,255452.5
1103,2025-07-01,408,32339.45
1103,2025-08-01,342,45574.48
1103,2025-09-01,1037,72687.82
1103,2025-10-01,1092,100739.4
1103,2025-11-01,413,20977.33
1103,2025-12-01,860,47543.79
1104,2024-01-01,171,8419.51
1104,2024-02-01,117,7847.41
1104,2024-03-01,102,7126.83
1104,2024-04-01,214,36238.85
1104,2024-05-01,262,25112.82
1104,2024-06-01,285,22732.51
1104,2024-07-01,143,27574.67
1104,2024-08-01,81,13565.17
1104,2024-09-01,232,36116.37
1104,2024-10-01,233,47827.13
1104,2024-11-01,160,14083.47
1104,2024-12-01,17,2335.93
1104,2025-01-01,189,35072.94
1104,2025-02-01,332,75445.07
1104,2025-03-01,553,53751.55
1104,2025-04-01,567,112300.13
1104,2025-05-01,1412,289899.13
1104,2025-06-01,1846,321394.69
1104,2025-07-01,268,52872.2
1104,2025-08-01,740,30728.12
1104,2025-09-01,569,92979.49
1104,2025-10-01,706,92557.0
1104,2025-11-01,184,38908.59
1104,2025-12-01,137,25589.73
1105,2024-01-01,10,2018.83
1105,2024-02-01,30,2333.93
1105,2024-03-01,6,926.06
1105,2024-04-01,30,4948.25
1105,2024-05-01,27,2640.33
1105,2024-06-01,43,5855.52
1105,2024-07-01,54,2657.14
1105,2024-08-01,12,481.08
1105,2024-09-01,40,3336.28
1105,2024-10-01,26,4822.02
1105,2024-11-01,16,1502.03
1105,2024-12-01,24,3883.63
1105,2025-01-01,24,5689.18
1105,2025-02-01,26,2729.57
1105,2025-03-01,17,1973.26
1105,2025-04-01,32,6225.6
1105,2025-05-01,70,12875.9
1105,2025-06-01,40,5774.58
1105,2025-07-01,68,16930.25
1105,2025-08-01,58,12621.73
1105,2025-09-01,31,4164.63
