keyword_id,traffic_date,impressions,clicks,ctr,avg_position
1163,2025-04-01,122392,5099,0.041666666666666664,24
1163,2025-05-01,10846,493,0.045454545454545456,22
1163,2025-06-01,45467,2066,0.045454545454545456,22
1163,2025-07-01,144065,7203,0.05,20
1163,2025-08-01,86389,4799,0.05555555555555555,18
1163,2025-09-01,80800,5386,0.06666666666666667,15
1163,2025-10-01,70967,5913,0.08333333333333333,12
1163,2025-11-01,30193,2516,0.08333333333333333,12
1163,2025-12-01,147282,12273,0.08333333333333333,12
1164,2024-01-01,21185,1176,0.05555555555555555,18
1164,2024-02-01,63596,3533,0.05555555555555555,18
1164,2024-03-01,108512,7234,0.06666666666666667,15
1164,2024-04-01,149439,11495,0.07692307692307693,13
1164,2024-05-01,74207,6183,0.08333333333333333,12
1164,2024-06-01,84479,9386,0.1111111111111111,9
1164,2024-07-01,11455,1909,0.16666666666666666,6
1164,2024-08-01,148353,44505,0.3,3
1164,2024-09-01,104990,31497,0.3,1
1164,2024-10-01,90441,27132,0.3,1
1164,2024-11-01,136569,40970,0.3,1
1164,2024-12-01,137874,41362,0.3,1
1164,2025-01-01,124269,37280,0.3,1
1164,2025-02-01,5268,1580,0.3,1
1164,2025-03-01,136120,40836,0.3,1
1164,2025-04-01,78750,23625,0.3,1
1164,2025-05-01,132318,39695,0.3,1
1164,2025-06-01,48423,14526,0.3,1
1164,2025-07-01,106856,32056,0.3,1
1164,2025-08-01,29283,8784,0.3,1
1164,2025-09-01,95892,28767,0.3,1
1164,2025-10-01,127316,38194,0.3,1
1164,2025-11-01,94780,28434,0.3,1
1164,2025-12-01,52866,15859,0.3,1
1165,2024-01-01,141706,2576,0.01818181818181818,55
1165,2024-02-01,2918,53,0.01818181818181818,55
1165,2024-03-01,34711,654,0.018867924528301886,53
1165,2024-04-01,85477,1612,0.018867924528301886,53
1165,2024-05-01,122386,2399,0.0196078431372549,51
1165,2024-06-01,105997,2163,0.02040816326530612,49
1165,2024-07-01,58307,1189,0.02040816326530612,49
1165,2024-08-01,146744,3122,0.02127659574468085,47
1165,2024-09-01,63893,1388,0.021739130434782608,46
1165,2024-10-01,90080,2047,0.022727272727272728,44
1165,2024-11-01,146687,3411,0.023255813953488372,43
1165,2024-12-01,43696,1040,0.023809523809523808,42
1165,2025-01-01,76051,1901,0.025,40
1165,2025-02-01,26091,705,0.02702702702702703,37
1165,2025-03-01,28615,794,0.027777777777777776,36
1165,2025-04-01,146397,4182,0.02857142857142857,35
1165,2025-05-01,136286,3893,0.02857142857142857,35
1165,2025-06-01,134958,3969,0.029411764705882353,34
1165,2025-07-01,78714,2385,0.030303030303030304,33
1165,2025-08-01,66370,2074,0.03125,32
1165,2025-09-01,52162,1682,0.03225806451612903,31
1165,2025-10-01,90437,3229,0.03571428571428571,28
1165,2025-11-01,99971,3702,0.037037037037037035,27
1165,2025-12-01,6532,261,0.04,25
1166,2024-01-01,23856,627,0.02631578947368421,38
1166,2024-02-01,22844,634,0.027777777777777776,36
1166,2024-03-01,31636,930,0.029411764705882353,34
1166,2024-04-01,37453,1208,0.03225806451612903,31
1166,2024-05-01,22548,805,0.03571428571428571,28
1166,2024-06-01,89408,3438,0.038461538461538464,26
1166,2024-07-01,66011,2870,0.043478260869565216,23
1166,2024-08-01,64045,3202,0.05,20
1166,2024-09-01,99352,4967,0.05,20
1166,2024-10-01,29790,1752,0.058823529411764705,17
1166,2024-11-01,71483,4204,0.058823529411764705,17
1166,2024-12-01,27001,1928,0.07142857142857142,14
1166,2025-01-01,82703,7518,0.09090909090909091,11
1166,2025-02-01,31225,3469,0.1111111111111111,9
1166,2025-03-01,13448,1494,0.1111111111111111,9
1166,2025-04-01,129294,21549,0.16666666666666666,6
1166,2025-05-01,5719,1143,0.2,5
1166,2025-06-01,51445,15433,0.3,2
1166,2025-07-01,73444,22033,0.3,1
1166,2025-08-01,11155,3346,0.3,1
1166,2025-09-01,90670,27201,0.3,1
1166,2025-10-01,14899,4469,0.3,1
1166,2025-11-01,99802,29940,0.3,1
1166,2025-12-01,17870,5361,0.3,1
1167,2024-01-01,8579,111,0.012987012987012988,77
1167,2024-02-01,26350,351,0.013333333333333334,75
1167,2024-03-01,72276,963,0.013333333333333334,75
1167,2024-04-01,1888,25,0.013333333333333334,75
1167,2024-05-01,97767,1357,0.013888888888888888,72
1167,2024-06-01,78456,1089,0.013888888888888888,72
1167,2024-07-01,94885,1375,0.014492753623188406,69
1167,2024-08-01,21493,311,0.014492753623188406,69
1167,2024-09-01,64286,974,0.015151515151515152,66
1167,2024-10-01,60605,946,0.015625,64
1167,2024-11-01,125976,1968,0.015625,64
1167,2024-12-01,2104,33,0.016129032258064516,62
1167,2025-01-01,96778,1560,0.016129032258064516,62
1167,2025-02-01,26453,433,0.01639344262295082,61
1167,2025-03-01,136839,2280,0.016666666666666666,60
1167,2025-04-01,116557,2009,0.017241379310344827,58
1167,2025-05-01,45408,810,0.017857142857142856,56
1167,2025-06-01,121073,2201,0.01818181818181818,55
1167,2025-07-01,69346,1284,0.018518518518518517,54
1167,2025-08-01,26200,513,0.0196078431372549,51
1167,2025-09-01,23717,465,0.0196078431372549,51
1167,2025-10-01,48105,962,0.02,50
1167,2025-11-01,145958,3040,0.020833333333333332,48
1167,2025-12-01,82370,1790,0.021739130434782608,46
1168,2024-01-01,144819,3367,0.023255813953488372,43
1168,2024-02-01,83551,1943,0.023255813953488372,43
1168,2024-03-01,145116,3627,0.025,40
1168,2024-04-01,114423,2860,0.025,40
1168,2024-05-01,115818,3130,0.02702702702702703,37
1168,2024-06-01,110784,3258,0.029411764705882353,34
1168,2024-07-01,75257,2280,0.030303030303030304,33
1168,2024-08-01,80078,2583,0.03225806451612903,31
1168,2024-09-01,109329,3904,0.03571428571428571,28
1168,2024-10-01,95439,3534,0.037037037037037035,27
1168,2024-11-01,122247,4889,0.04,25
1168,2024-12-01,34915,1518,0.043478260869565216,23
1168,2025-01-01,62616,3130,0.05,20
1168,2025-02-01,20970,1165,0.05555555555555555,18
1168,2025-03-01,49499,2749,0.05555555555555555,18
1168,2025-04-01,35940,2246,0.0625,16
1168,2025-05-01,142694,8918,0.0625,16
1168,2025-06-01,81056,5789,0.07142857142857142,14
1168,2025-07-01,79488,7226,0.09090909090909091,11
1168,2025-08-01,114349,14293,0.125,8
1168,2025-09-01,88062,12580,0.14285714285714285,7
1168,2025-10-01,34673,4953,0.14285714285714285,7
1168,2025-11-01,20616,2945,0.14285714285714285,7
1168,2025-12-01,92232,23058,0.25,4
1169,2024-01-01,48266,2413,0.05,20
1169,2024-02-01,144622,7231,0.05,20
1169,2024-03-01,87042,4581,0.05263157894736842,19
1169,2024-04-01,22484,1183,0.05263157894736842,19
1169,2024-05-01,116659,7291,0.0625,16
1169,2024-06-01,104618,6974,0.06666666666666667,15
1169,2024-07-01,22942,1764,0.07692307692307693,13
1169,2024-08-01,110359,10032,0.09090909090909091,11
1169,2024-09-01,3370,421,0.125,8
1169,2024-10-01,79168,11309,0.14285714285714285,7
1169,2024-11-01,58241,14560,0.25,4
1169,2024-12-01,13199,3299,0.25,4
1169,2025-01-01,130862,32715,0.25,4
1169,2025-02-01,58133,17439,0.3,3
1169,2025-03-01,43593,13077,0.3,1
1169,2025-04-01,57770,17331,0.3,1
1169,2025-05-01,67907,20372,0.3,1
1169,2025-06-01,111212,33363,0.3,1
1169,2025-07-01,97125,29137,0.3,1
1169,2025-08-01,16050,4815,0.3,1
1169,2025-09-01,111827,33548,0.3,1
1169,2025-10-01,104042,31212,0.3,1
1169,2025-11-01,22390,6717,0.3,1
1169,2025-12-01,89827,26948,0.3,1
1170,2024-01-01,17224,441,0.02564102564102564,39
1170,2024-02-01,85535,2311,0.02702702702702703,37
1170,2024-03-01,100195,2862,0.02857142857142857,35
1170,2024-04-01,67761,2053,0.030303030303030304,33
1170,2024-05-01,36064,1092,0.030303030303030304,33
1170,2024-06-01,50101,1518,0.030303030303030304,33
1170,2024-07-01,1864,56,0.030303030303030304,33
1170,2024-08-01,66443,2076,0.03125,32
1170,2024-09-01,12772,399,0.03125,32
1170,2024-10-01,61796,2059,0.03333333333333333,30
1170,2024-11-01,12058,430,0.03571428571428571,28
1170,2024-12-01,83847,3224,0.038461538461538464,26
1170,2025-01-01,104892,4195,0.04,25
1170,2025-02-01,89811,4082,0.045454545454545456,22
1170,2025-03-01,20327,1016,0.05,20
1170,2025-04-01,1346,70,0.05263157894736842,19
1170,2025-05-01,7819,488,0.0625,16
1170,2025-06-01,118535,7902,0.06666666666666667,15
1170,2025-07-01,108576,7755,0.07142857142857142,14
1170,2025-08-01,133182,12107,0.09090909090909091,11
1170,2025-09-01,68961,6269,0.09090909090909091,11
1170,2025-10-01,141650,12877,0.09090909090909091,11
1170,2025-11-01,136475,15163,0.1111111111111111,9
1170,2025-12-01,4160,693,0.16666666666666666,6
1171,2024-01-01,96184,1249,0.012987012987012988,77
1171,2024-02-01,41222,535,0.012987012987012988,77
1171,2024-03-01,45627,608,0.013333333333333334,75
1171,2024-04-01,132235,1811,0.0136986301369863,73
1171,2024-05-01,6414,87,0.0136986301369863,73
1171,2024-06-01,26226,364,0.013888888888888888,72
1171,2024-07-01,31681,452,0.014285714285714285,70
1171,2024-08-01,139713,2054,0.014705882352941176,68
1171,2024-09-01,117782,1812,0.015384615384615385,65
1171,2024-10-01,62292,1004,0.016129032258064516,62
1171,2024-11-01,61486,991,0.016129032258064516,62
1171,2024-12-01,110860,1788,0.016129032258064516,62
1171,2025-01-01,63641,1043,0.01639344262295082,61
1171,2025-02-01,22391,373,0.016666666666666666,60
1171,2025-03-01,30234,521,0.017241379310344827,58
1171,2025-04-01,121621,2211,0.01818181818181818,55
1171,2025-05-01,98855,1830,0.018518518518518517,54
1171,2025-06-01,89807,1727,0.019230769230769232,52
1171,2025-07-01,147964,2959,0.02,50
1171,2025-08-01,96236,1924,0.02,50
1171,2025-09-01,136210,2898,0.02127659574468085,47
1171,2025-10-01,24833,551,0.022222222222222223,45
1171,2025-11-01,48964,1088,0.022222222222222223,45
1171,2025-12-01,36864,857,0.023255813953488372,43
1172,2024-01-01,116595,2045,0.017543859649122806,57
1172,2024-02-01,136744,2486,0.01818181818181818,55
1172,2024-03-01,9451,175,0.018518518518518517,54
1172,2024-04-01,81254,1533,0.018867924528301886,53
1172,2024-05-01,137666,2597,0.018867924528301886,53
1172,2024-06-01,10324,202,0.0196078431372549,51
1172,2024-07-01,144887,2840,0.0196078431372549,51
1172,2024-08-01,43637,909,0.020833333333333332,48
1172,2024-09-01,132941,2769,0.020833333333333332,48
1172,2024-10-01,117719,2559,0.021739130434782608,46
1172,2024-11-01,66136,1469,0.022222222222222223,45
1172,2024-12-01,95793,2177,0.022727272727272728,44
1172,2025-01-01,25508,579,0.022727272727272728,44
1172,2025-02-01,109084,2536,0.023255813953488372,43
1172,2025-03-01,120925,2949,0.024390243902439025,41
1172,2025-04-01,114849,2944,0.02564102564102564,39
1172,2025-05-01,108070,3001,0.027777777777777776,36
1172,2025-06-01,86292,2465,0.02857142857142857,35
1172,2025-07-01,114889,3379,0.029411764705882353,34
1172,2025-08-01,105672,3408,0.03225806451612903,31
1172,2025-09-01,138376,4463,0.03225806451612903,31
1172,2025-10-01,113012,4036,0.03571428571428571,28
1172,2025-11-01,23756,879,0.037037037037037035,27
1172,2025-12-01,124317,4604,0.037037037037037035,27
1173,2024-01-01,122245,1608,0.013157894736842105,76
1173,2024-02-01,23335,319,0.0136986301369863,73
1173,2024-03-01,65325,920,0.014084507042253521,71
1173,2024-04-01,117865,1683,0.014285714285714285,70
1173,2024-05-01,18232,272,0.014925373134328358,67
1173,2024-06-01,9669,146,0.015151515151515152,66
1173,2024-07-01,96866,1490,0.015384615384615385,65
1173,2024-08-01,34829,535,0.015384615384615385,65
1173,2024-09-01,49425,760,0.015384615384615385,65
1173,2024-10-01,13140,202,0.015384615384615385,65
1173,2024-11-01,44856,712,0.015873015873015872,63
1173,2024-12-01,6883,109,0.015873015873015872,63
1173,2025-01-01,50670,817,0.016129032258064516,62
1173,2025-02-01,45599,772,0.01694915254237288,59
1173,2025-03-01,102252,1825,0.017857142857142856,56
1173,2025-04-01,21186,385,0.01818181818181818,55
1173,2025-05-01,58408,1102,0.018867924528301886,53
1173,2025-06-01,127145,2542,0.02,50
1173,2025-07-01,103336,2108,0.02040816326530612,49
1173,2025-08-01,10044,209,0.020833333333333332,48
1173,2025-09-01,130254,2771,0.02127659574468085,47
1173,2025-10-01,108457,2464,0.022727272727272728,44
1173,2025-11-01,78080,1904,0.024390243902439025,41
1173,2025-12-01,91117,2222,0.024390243902439025,41
1174,2024-01-01,103663,1645,0.015873015873015872,63
1174,2024-02-01,54300,875,0.016129032258064516,62
1174,2024-03-01,44026,721,0.01639344262295082,61
1174,2024-04-01,115439,1923,0.016666666666666666,60
1174,2024-05-01,69389,1217,0.017543859649122806,57
1174,2024-06-01,57342,1006,0.017543859649122806,57
1174,2024-07-01,147593,2683,0.01818181818181818,55
1174,2024-08-01,143342,2654,0.018518518518518517,54
1174,2024-09-01,38738,717,0.018518518518518517,54
1174,2024-10-01,146943,2772,0.018867924528301886,53
1174,2024-11-01,97385,1947,0.02,50
1174,2024-12-01,108775,2266,0.020833333333333332,48
1174,2025-01-01,132689,2764,0.020833333333333332,48
1174,2025-02-01,64843,1350,0.020833333333333332,48
1174,2025-03-01,36127,785,0.021739130434782608,46
1174,2025-04-01,86851,2019,0.023255813953488372,43
1174,2025-05-01,143924,3510,0.024390243902439025,41
1174,2025-06-01,20269,494,0.024390243902439025,41
1174,2025-07-01,74820,1918,0.02564102564102564,39
1174,2025-08-01,94705,2630,0.027777777777777776,36
1174,2025-09-01,108386,3284,0.030303030303030304,33
1174,2025-10-01,127793,3993,0.03125,32
1174,2025-11-01,54281,1809,0.03333333333333333,30
1174,2025-12-01,148054,5287,0.03571428571428571,28
1175,2024-01-01,119048,3607,0.030303030303030304,33
1175,2024-02-01,12210,393,0.03225806451612903,31
1175,2024-03-01,59711,1926,0.03225806451612903,31
1175,2024-04-01,128483,4282,0.03333333333333333,30
1175,2024-05-01,23840,851,0.03571428571428571,28
1175,2024-06-01,139901,5380,0.038461538461538464,26
1175,2024-07-01,145303,5588,0.038461538461538464,26
1175,2024-08-01,82117,3158,0.038461538461538464,26
1175,2024-09-01,144391,6277,0.043478260869565216,23
1175,2024-10-01,144996,7249,0.05,20
1175,2024-11-01,54867,3227,0.058823529411764705,17
1175,2024-12-01,86420,5761,0.06666666666666667,15
1175,2025-01-01,104399,6959,0.06666666666666667,15
1175,2025-02-01,29673,2472,0.08333333333333333,12
1175,2025-03-01,123362,12336,0.1,10
1175,2025-04-01,141749,20249,0.14285714285714285,7
1175,2025-05-01,120990,20165,0.16666666666666666,6
1175,2025-06-01,122914,30728,0.25,4
1175,2025-07-01,59656,17896,0.3,1
1175,2025-08-01,105952,31785,0.3,1
1175,2025-09-01,146145,43843,0.3,1
1175,2025-10-01,9402,2820,0.3,1
1175,2025-11-01,140021,42006,0.3,1
1175,2025-12-01,97195,29158,0.3,1
1176,2024-01-01,95145,1795,0.018867924528301886,53
1176,2024-02-01,17348,346,0.02,50
1176,2024-03-01,141046,2820,0.02,50
1176,2024-04-01,140166,2803,0.02,50
1176,2024-05-01,106440,2264,0.02127659574468085,47
1176,2024-06-01,131076,2788,0.02127659574468085,47
1176,2024-07-01,73906,1642,0.022222222222222223,45
1176,2024-08-01,76116,1729,0.022727272727272728,44
1176,2024-09-01,60367,1437,0.023809523809523808,42
1176,2024-10-01,22626,551,0.024390243902439025,41
1176,2024-11-01,37552,938,0.025,40
1176,2024-12-01,95510,2581,0.02702702702702703,37
1176,2025-01-01,132768,3688,0.027777777777777776,36
1176,2025-02-01,124740,3668,0.029411764705882353,34
1176,2025-03-01,18636,601,0.03225806451612903,31
1176,2025-04-01,20358,656,0.03225806451612903,31
1176,2025-05-01,95549,3294,0.034482758620689655,29
1176,2025-06-01,61147,2351,0.038461538461538464,26
1176,2025-07-01,135481,5419,0.04,25
1176,2025-08-01,99561,4328,0.043478260869565216,23
1176,2025-09-01,104381,4744,0.045454545454545456,22
1176,2025-10-01,112955,5945,0.05263157894736842,19
1176,2025-11-01,9623,601,0.0625,16
1176,2025-12-01,33885,2117,0.0625,16
1177,2024-01-01,72612,2420,0.03333333333333333,30
1177,2024-02-01,51428,1714,0.03333333333333333,30
1177,2024-03-01,124411,4290,0.034482758620689655,29
1177,2024-04-01,53527,1911,0.03571428571428571,28
1177,2024-05-01,73056,2609,0.03571428571428571,28
1177,2024-06-01,96979,3463,0.03571428571428571,28
1177,2024-07-01,1828,65,0.03571428571428571,28
1177,2024-08-01,92363,3552,0.038461538461538464,26
1177,2024-09-01,90930,3788,0.041666666666666664,24
1177,2024-10-01,34448,1497,0.043478260869565216,23
1177,2024-11-01,9073,432,0.047619047619047616,21
1177,2024-12-01,82410,4337,0.05263157894736842,19
1177,2025-01-01,122167,7635,0.0625,16
1177,2025-02-01,10834,722,0.06666666666666667,15
1177,2025-03-01,53263,3804,0.07142857142857142,14
1177,2025-04-01,6075,433,0.07142857142857142,14
1177,2025-05-01,33174,3015,0.09090909090909091,11
1177,2025-06-01,48990,4453,0.09090909090909091,11
1177,2025-07-01,80547,8949,0.1111111111111111,9
1177,2025-08-01,132314,16539,0.125,8
1177,2025-09-01,22438,3739,0.16666666666666666,6
1177,2025-10-01,17863,4465,0.25,4
1177,2025-11-01,64770,19431,0.3,1
1177,2025-12-01,137286,41185,0.3,1
1178,2024-01-01,42168,702,0.016666666666666666,60
1178,2024-02-01,141809,2487,0.017543859649122806,57
1178,2024-03-01,25532,472,0.018518518518518517,54
1178,2024-04-01,144260,2828,0.0196078431372549,51
1178,2024-05-01,94843,1975,0.020833333333333332,48
1178,2024-06-01,66358,1411,0.02127659574468085,47
1178,2024-07-01,85545,1859,0.021739130434782608,46
1178,2024-08-01,51700,1175,0.022727272727272728,44
1178,2024-09-01,26579,632,0.023809523809523808,42
1178,2024-10-01,30035,750,0.025,40
1178,2024-11-01,126350,3239,0.02564102564102564,39
1178,2024-12-01,101262,2596,0.02564102564102564,39
1178,2025-01-01,35405,956,0.02702702702702703,37
1178,2025-02-01,18576,502,0.02702702702702703,37
1178,2025-03-01,3017,81,0.02702702702702703,37
1178,2025-04-01,64322,1738,0.02702702702702703,37
1178,2025-05-01,14885,437,0.029411764705882353,34
1178,2025-06-01,122730,3719,0.030303030303030304,33
1178,2025-07-01,116208,3631,0.03125,32
1178,2025-08-01,22419,747,0.03333333333333333,30
1178,2025-09-01,49764,1777,0.03571428571428571,28
1178,2025-10-01,41978,1554,0.037037037037037035,27
1178,2025-11-01,59853,2493,0.041666666666666664,24
1178,2025-12-01,31553,1371,0.043478260869565216,23
1179,2024-01-01,98453,1668,0.01694915254237288,59
1179,2024-02-01,68687,1226,0.017857142857142856,56
1179,2024-03-01,18320,333,0.01818181818181818,55
1179,2024-04-01,50388,933,0.018518518518518517,54
1179,2024-05-01,80485,1518,0.018867924528301886,53
1179,2024-06-01,97816,1845,0.018867924528301886,53
1179,2024-07-01,102477,2009,0.0196078431372549,51
1179,2024-08-01,52123,1085,0.020833333333333332,48
1179,2024-09-01,128572,2678,0.020833333333333332,48
1179,2024-10-01,29325,623,0.02127659574468085,47
1179,2024-11-01,64525,1402,0.021739130434782608,46
1179,2024-12-01,10134,230,0.022727272727272728,44
1179,2025-01-01,70387,1675,0.023809523809523808,42
1179,2025-02-01,144976,3624,0.025,40
1179,2025-03-01,48520,1213,0.025,40
1179,2025-04-01,71679,1937,0.02702702702702703,37
1179,2025-05-01,26854,767,0.02857142857142857,35
1179,2025-06-01,63998,1882,0.029411764705882353,34
1179,2025-07-01,74201,2393,0.03225806451612903,31
1179,2025-08-01,34397,1146,0.03333333333333333,30
1179,2025-09-01,87414,3014,0.034482758620689655,29
1179,2025-10-01,12813,492,0.038461538461538464,26
1179,2025-11-01,51302,1973,0.038461538461538464,26
1179,2025-12-01,139158,6050,0.043478260869565216,23
1180,2024-01-01,8735,281,0.03225806451612903,31
1180,2024-02-01,9828,338,0.034482758620689655,29
1180,2024-03-01,83793,3103,0.037037037037037035,27
1180,2024-04-01,50172,2090,0.041666666666666664,24
1180,2024-05-01,55797,2657,0.047619047619047616,21
1180,2024-06-01,6360,334,0.05263157894736842,19
1180,2024-07-01,142088,7893,0.05555555555555555,18
1180,2024-08-01,85973,5731,0.06666666666666667,15
1180,2024-09-01,143859,9590,0.06666666666666667,15
1180,2024-10-01,83315,6408,0.07692307692307693,13
1180,2024-11-01,121010,10084,0.08333333333333333,12
1180,2024-12-01,104637,11626,0.1111111111111111,9
1180,2025-01-01,9692,1615,0.16666666666666666,6
1180,2025-02-01,4542,908,0.2,5
1180,2025-03-01,74483,14896,0.2,5
1180,2025-04-01,33058,9917,0.3,3
1180,2025-05-01,13148,3944,0.3,1
1180,2025-06-01,46731,14019,0.3,1
1180,2025-07-01,101843,30552,0.3,1
1180,2025-08-01,9413,2823,0.3,1
1180,2025-09-01,101227,30368,0.3,1
1180,2025-10-01,5838,1751,0.3,1
1180,2025-11-01,56173,16851,0.3,1
1180,2025-12-01,35859,10757,0.3,1
1181,2024-01-01,58168,2423,0.041666666666666664,24
1181,2024-02-01,141664,5902,0.041666666666666664,24
1181,2024-03-01,129870,5411,0.041666666666666664,24
1181,2024-04-01,29788,1354,0.045454545454545456,22
1181,2024-05-01,145985,7299,0.05,20
1181,2024-06-01,85306,4265,0.05,20
1181,2024-07-01,23433,1233,0.05263157894736842,19
1181,2024-08-01,145313,7648,0.05263157894736842,19
1181,2024-09-01,64170,3565,0.05555555555555555,18
1181,2024-10-01,83859,4932,0.058823529411764705,17
1181,2024-11-01,63468,3733,0.058823529411764705,17
1181,2024-12-01,86412,5083,0.058823529411764705,17
1181,2025-01-01,97326,5725,0.058823529411764705,17
1181,2025-02-01,101455,6340,0.0625,16
1181,2025-03-01,91167,7012,0.07692307692307693,13
1181,2025-04-01,124898,12489,0.1,10
1181,2025-05-01,76058,7605,0.1,10
1181,2025-06-01,58839,5883,0.1,10
1181,2025-07-01,6475,809,0.125,8
1181,2025-08-01,42012,7002,0.16666666666666666,6
1181,2025-09-01,66865,16716,0.25,4
1181,2025-10-01,99041,24760,0.25,4
1181,2025-11-01,107090,32127,0.3,1
1181,2025-12-01,148042,44412,0.3,1
1182,2024-01-01,2669,74,0.027777777777777776,36
1182,2024-02-01,112916,3226,0.02857142857142857,35
1182,2024-03-01,58476,1719,0.029411764705882353,34
1182,2024-04-01,134378,4334,0.03225806451612903,31
1182,2024-05-01,35067,1209,0.034482758620689655,29
1182,2024-06-01,8228,316,0.038461538461538464,26
1182,2024-07-01,38705,1548,0.04,25
1182,2024-08-01,100128,4551,0.045454545454545456,22
1182,2024-09-01,72321,3443,0.047619047619047616,21
1182,2024-10-01,24150,1207,0.05,20
1182,2024-11-01,123753,6875,0.05555555555555555,18
1182,2024-12-01,57880,3617,0.0625,16
1182,2025-01-01,51591,3439,0.06666666666666667,15
1182,2025-02-01,144490,9632,0.06666666666666667,15
1182,2025-03-01,54139,4164,0.07692307692307693,13
1182,2025-04-01,124644,10387,0.08333333333333333,12
1182,2025-05-01,71749,5979,0.08333333333333333,12
1182,2025-06-01,36492,3041,0.08333333333333333,12
1182,2025-07-01,41556,4617,0.1111111111111111,9
1182,2025-08-01,149027,24837,0.16666666666666666,6
1182,2025-09-01,128073,32018,0.25,4
1182,2025-10-01,114850,28712,0.25,4
1182,2025-11-01,66259,19877,0.3,2
1182,2025-12-01,141880,42564,0.3,1
1183,2024-01-01,2686,89,0.03333333333333333,30
1183,2024-02-01,58768,2176,0.037037037037037035,27
1183,2024-03-01,134658,5386,0.04,25
1183,2024-04-01,85141,3870,0.045454545454545456,22
1183,2024-05-01,128760,6438,0.05,20
1183,2024-06-01,51800,2726,0.05263157894736842,19
1183,2024-07-01,17257,908,0.05263157894736842,19
1183,2024-08-01,1762,103,0.058823529411764705,17
1183,2024-09-01,119730,7483,0.0625,16
1183,2024-10-01,103984,6932,0.06666666666666667,15
1183,2024-11-01,79599,5685,0.07142857142857142,14
1183,2024-12-01,52178,4743,0.09090909090909091,11
1183,2025-01-01,12083,1510,0.125,8
1183,2025-02-01,45934,6562,0.14285714285714285,7
1183,2025-03-01,3626,604,0.16666666666666666,6
1183,2025-04-01,54145,13536,0.25,4
1183,2025-05-01,122602,36780,0.3,2
1183,2025-06-01,140693,42207,0.3,2
1183,2025-07-01,83872,25161,0.3,1
1183,2025-08-01,25287,7586,0.3,1
1183,2025-09-01,108693,32607,0.3,1
1183,2025-10-01,41717,12515,0.3,1
1183,2025-11-01,15722,4716,0.3,1
1183,2025-12-01,134767,40430,0.3,1
1184,2024-01-01,99021,4715,0.047619047619047616,21
1184,2024-02-01,103273,5163,0.05,20
1184,2024-03-01,38235,1911,0.05,20
1184,2024-04-01,114453,6358,0.05555555555555555,18
1184,2024-05-01,144334,8018,0.05555555555555555,18
1184,2024-06-01,59576,3723,0.0625,16
1184,2024-07-01,36362,2424,0.06666666666666667,15
1184,2024-08-01,137765,10597,0.07692307692307693,13
1184,2024-09-01,23679,1973,0.08333333333333333,12
1184,2024-10-01,142532,14253,0.1,10
1184,2024-11-01,75585,7558,0.1,10
1184,2024-12-01,47379,4737,0.1,10
1184,2025-01-01,129354,16169,0.125,8
1184,2025-02-01,1855,265,0.14285714285714285,7
1184,2025-03-01,81557,13592,0.16666666666666666,6
1184,2025-04-01,39688,7937,0.2,5
1184,2025-05-01,43662,13098,0.3,3
1184,2025-06-01,14054,4216,0.3,1
1184,2025-07-01,89121,26736,0.3,1
1184,2025-08-01,78682,23604,0.3,1
1184,2025-09-01,54733,16419,0.3,1
1184,2025-10-01,123085,36925,0.3,1
1184,2025-11-01,149298,44789,0.3,1
1184,2025-12-01,112708,33812,0.3,1
1185,2024-01-01,62660,2506,0.04,25
1185,2024-02-01,78506,3568,0.045454545454545456,22
1185,2024-03-01,52768,2512,0.047619047619047616,21
1185,2024-04-01,37599,1879,0.05,20
1185,2024-05-01,20016,1177,0.058823529411764705,17
1185,2024-06-01,26342,1549,0.058823529411764705,17
1185,2024-07-01,71407,4760,0.06666666666666667,15
1185,2024-08-01,89666,7472,0.08333333333333333,12
1185,2024-09-01,14437,1604,0.1111111111111111,9
1185,2024-10-01,64777,7197,0.1111111111111111,9
1185,2024-11-01,40410,5051,0.125,8
1185,2024-12-01,124631,24926,0.2,5
1185,2025-01-01,129723,32430,0.25,4
1185,2025-02-01,16381,4914,0.3,2
1185,2025-03-01,115667,34700,0.3,2
1185,2025-04-01,8324,2497,0.3,1
1185,2025-05-01,27270,8181,0.3,1
1185,2025-06-01,140525,42157,0.3,1
1185,2025-07-01,48213,14463,0.3,1
1185,2025-08-01,43758,13127,0.3,1
1185,2025-09-01,41800,12540,0.3,1
1185,2025-10-01,110518,33155,0.3,1
1185,2025-11-01,93172,27951,0.3,1
1185,2025-12-01,62277,18683,0.3,1
1186,2024-01-01,47432,1437,0.030303030303030304,33
1186,2024-02-01,126267,4208,0.03333333333333333,30
1186,2024-03-01,58170,2077,0.03571428571428571,28
1186,2024-04-01,128717,4767,0.037037037037037035,27
1186,2024-05-01,64575,2391,0.037037037037037035,27
1186,2024-06-01,50732,2113,0.041666666666666664,24
1186,2024-07-01,101155,4597,0.045454545454545456,22
1186,2024-08-01,85059,4252,0.05,20
1186,2024-09-01,52344,2754,0.05263157894736842,19
1186,2024-10-01,23366,1298,0.05555555555555555,18
1186,2024-11-01,20600,1373,0.06666666666666667,15
1186,2024-12-01,120486,8606,0.07142857142857142,14
1186,2025-01-01,7278,559,0.07692307692307693,13
1186,2025-02-01,116228,8940,0.07692307692307693,13
1186,2025-03-01,87252,7932,0.09090909090909091,11
