keyword_id,keyword,search_volume,keyword_difficulty,intent,category
1246,keyword_1246,47577,51,Informational,Landing Page
1247,keyword_1247,13734,15,Navigational,Product
1248,keyword_1248,38828,48,Navigational,Product
1249,keyword_1249,53941,61,Informational,Blog
1250,keyword_1250,1346,32,Transactional,Blog
1251,keyword_1251,11454,59,Informational,Landing Page
1252,keyword_1252,14203,52,Navigational,Landing Page
1253,keyword_1253,48653,28,Navigational,Product
1254,keyword_1254,47014,78,Navigational,Blog
1255,keyword_1255,23200,60,Informational,Landing Page
1256,keyword_1256,32543,20,Navigational,Landing Page
1257,keyword_1257,6969,21,Navigational,Landing Page
1258,keyword_1258,30605,83,Informational,Product
1259,keyword_1259,42601,17,Transactional,Blog
1260,keyword_1260,26886,33,Transactional,Landing Page
1261,keyword_1261,58567,50,Navigational,Blog
1262,keyword_1262,49876,45,Informational,Landing Page
1263,keyword_1263,46087,81,Navigational,Landing Page
1264,keyword_1264,37476,64,Informational,Blog
1265,keyword_1265,39551,18,Informational,Blog
1266,keyword_1266,2548,56,Transactional,Blog
1267,keyword_1267,39501,24,Transactional,Product
1268,keyword_1268,13441,57,Informational,Landing Page
1269,keyword_1269,45875,51,Navigational,Product
1270,keyword_1270,43033,69,Transactional,Blog
1271,keyword_1271,2328,79,Navigational,Landing Page
1272,keyword_1272,2417,21,Transactional,Product
1273,keyword_1273,21118,11,Transactional,Landing Page
1274,keyword_1274,32754,16,Navigational,Product
1275,keyword_1275,40256,89,Transactional,Blog
1276,keyword_1276,51678,12,Transactional,Product
1277,keyword_1277,47862,12,Navigational,Landing Page
1278,keyword_1278,20628,36,Transactional,Landing Page
1279,keyword_1279,58745,49,Transactional,Landing Page
1280,keyword_1280,46245,42,Transactional,Landing Page
1281,keyword_1281,59883,10,Navigational,Blog
1282,keyword_1282,509,17,Informational,Product
1283,keyword_1283,17144,41,Navigational,Blog
1284,keyword_1284,22922,57,Informational,Blog
1285,keyword_1285,10365,13,Transactional,Blog
1286,keyword_1286,2719,79,Informational,Landing Page
1287,keyword_1287,40309,28,Navigational,Landing Page
1288,keyword_1288,51712,41,Navigational,Landing Page
1289,keyword_1289,5787,18,Transactional,Product
1290,keyword_1290,34887,21,Informational,Landing Page
1291,keyword_1291,9012,20,Transactional,Product
1292,keyword_1292,1842,55,Transactional,Landing Page
1293,keyword_1293,43836,25,Navigational,Landing Page
1294,keyword_1294,19716,10,Informational,Blog
1295,keyword_1295,52476,72,Informational,Blog
1296,keyword_1296,51646,30,Informational,Blog
1297,keyword_1297,28034,39,Informational,Product
1298,keyword_1298,14731,22,Transactional,Product
1299,keyword_1299,32793,43,Transactional,Landing Page
1300,keyword_1300,27114,13,Navigational,Product
1301,keyword_1301,36758,37,Transactional,Landing Page
1302,keyword_1302,28753,68,Transactional,Product
1303,keyword_1303,42578,36,Navigational,Product
1304,keyword_1304,41252,78,Navigational,Product
1305,keyword_1305,18488,34,Navigational,Blog
1306,keyword_1306,31537,12,Transactional,Product
1307,keyword_1307,12719,77,Transactional,Blog
1308,keyword_1308,735,34,Navigational,Blog
1309,keyword_1309,43429,29,Navigational,Product
1310,keyword_1310,2408,43,Navigational,Landing Page
1311,keyword_1311,9067,35,Transactional,Landing Page
1312,keyword_1312,36798,14,Transactional,Landing Page
1313,keyword_1313,5756,70,Informational,Product
1314,keyword_1314,19519,18,Transactional,Landing Page
1315,keyword_1315,8662,59,Transactional,Blog
1316,keyword_1316,59414,15,Transactional,Landing Page
1317,keyword_1317,52212,69,Navigational,Product
1318,keyword_1318,5915,53,Transactional,Landing Page
1319,keyword_1319,36659,20,Navigational,Blog
1320,keyword_1320,44425,75,Informational,Product
1321,keyword_1321,6451,56,Informational,Landing Page
1322,keyword_1322,22352,82,Navigational,Product
1323,keyword_1323,8507,12,Navigational,Product
1324,keyword_1324,42332,85,Navigational,Product
1325,keyword_1325,59096,39,Transactional,Landing Page
1326,keyword_1326,56065,30,Informational,Product
1327,keyword_1327,31023,37,Navigational,Landing Page
1328,keyword_1328,23825,71,Transactional,Blog
1329,keyword_1329,59158,42,Informational,Landing Page
1330,keyword_1330,21704,44,Transactional,Blog
1331,keyword_1331,16024,61,Informational,Landing Page
1332,keyword_1332,19782,43,Transactional,Product
1333,keyword_1333,24430,50,Informational,Landing Page
1334,keyword_1334,577,60,Informational,Product
1335,keyword_1335,40845,56,Transactional,Blog
1336,keyword_1336,21111,67,Navigational,Landing Page
1337,keyword_1337,17484,84,Informational,Product
1338,keyword_1338,14560,66,Navigational,Blog
1339,keyword_1339,17949,32,Transactional,Blog
1340,keyword_1340,19020,57,Navigational,Landing Page
1341,keyword_1341,43803,31,Navigational,Blog
1342,keyword_1342,59707,26,Navigational,Product
1343,keyword_1343,10010,78,Navigational,Blog
1344,keyword_1344,29787,20,Navigational,Blog
1345,keyword_1345,28673,24,Informational,Product
1346,keyword_1346,40211,44,Informational,Blog
1347,keyword_1347,12454,42,Informational,Blog
1348,keyword_1348,8304,25,Transactional,Blog
1349,keyword_1349,7065,43,Navigational,Blog
1350,keyword_1350,6484,75,Informational,Product
1351,keyword_1351,22026,49,Transactional,Blog
1352,keyword_1352,37938,37,Informational,Product
1353,keyword_1353,19074,56,Informational,Blog
1354,keyword_1354,9684,48,Navigational,Blog
1355,keyword_1355,19596,79,Transactional,Blog
1356,keyword_1356,2692,82,Navigational,Blog
1357,keyword_1357,34516,29,Navigational,Product
1358,keyword_1358,11746,10,Informational,Product
1359,keyword_1359,46058,81,Navigational,Product
1360,keyword_1360,53685,72,Transactional,Landing Page
1361,keyword_1361,18881,76,Navigational,Blog
1362,keyword_1362,36955,13,Navigational,Blog
1363,keyword_1363,27227,67,Navigational,Product
1364,keyword_1364,4518,34,Informational,Landing Page
1365,keyword_1365,11802,56,Transactional,Blog
1366,keyword_1366,2470,47,Informational,Product
1367,keyword_1367,41657,24,Informational,Blog
1368,keyword_1368,55417,72,Informational,Blog
1369,keyword_1369,27702,30,Informational,Product
1370,keyword_1370,31610,66,Informational,Product
1371,keyword_1371,18086,62,Transactional,Blog
1372,keyword_1372,25019,55,Navigational,Blog
1373,keyword_1373,31773,23,Informational,Product
1374,keyword_1374,22451,85,Informational,Blog
1375,keyword_1375,57319,26,Transactional,Blog
1376,keyword_1376,15874,48,Transactional,Product
1377,keyword_1377,55394,18,Navigational,Blog
1378,keyword_1378,6288,86,Transactional,Blog
1379,keyword_1379,5908,88,Navigational,Landing Page
1380,keyword_1380,59879,15,Informational,Product
1381,keyword_1381,25553,32,Informational,Landing Page
1382,keyword_1382,9946,68,Navigational,Landing Page
1383,keyword_1383,1422,55,Transactional,Landing Page
1384,keyword_1384,33687,47,Navigational,Blog
1385,keyword_1385,51856,23,Transactional,Blog
1386,keyword_1386,11289,81,Informational,Landing Page
1387,keyword_1387,32684,71,Transactional,Landing Page
1388,keyword_1388,1620,44,Navigational,Landing Page
1389,keyword_1389,44528,28,Navigational,Blog
1390,keyword_1390,32654,39,Informational,Landing Page
1391,keyword_1391,17834,87,Transactional,Landing Page
1392,keyword_1392,2836,34,Transactional,Product
1393,keyword_1393,38641,49,Transactional,Product
1394,keyword_1394,2743,23,Informational,Blog
1395,keyword_1395,19529,35,Transactional,Product
1396,keyword_1396,59701,31,Navigational,Product
1397,keyword_1397,32765,57,Transactional,Product
1398,keyword_1398,37880,60,Informational,Blog
1399,keyword_1399,47214,12,Transactional,Product
1400,keyword_1400,51517,51,Transactional,Blog
1401,keyword_1401,44372,28,Navigational,Landing Page
1402,keyword_1402,46697,82,Transactional,Product
1403,keyword_1403,55680,37,Navigational,Blog
1404,keyword_1404,24210,54,Navigational,Product
1405,keyword_1405,29986,80,Informational,Landing Page
1406,keyword_1406,6871,87,Navigational,Blog
1407,keyword_1407,6859,72,Navigational,Blog
1408,keyword_1408,41131,82,Informational,Blog
1409,keyword_1409,36496,28,Navigational,Landing Page
1410,keyword_1410,20603,56,Informational,Landing Page
1411,keyword_1411,14882,23,Transactional,Landing Page
1412,keyword_1412,19255,47,Informational,Blog
1413,keyword_1413,36159,62,Navigational,Landing Page
1414,keyword_1414,4256,70,Informational,Product
1415,keyword_1415,21109,45,Navigational,Landing Page
1416,keyword_1416,49038,49,Transactional,Blog
1417,keyword_1417,16978,39,Informational,Product
1418,keyword_1418,35942,18,Transactional,Landing Page
1419,keyword_1419,40166,73,Navigational,Product
1420,keyword_1420,10647,42,Navigational,Product
1421,keyword_1421,34061,61,Transactional,Blog
1422,keyword_1422,59678,23,Informational,Product
1423,keyword_1423,35384,84,Informational,Product
1424,keyword_1424,6279,62,Navigational,Blog
1425,keyword_1425,12798,68,Transactional,Blog
1426,keyword_1426,14653,87,Transactional,Blog
1427,keyword_1427,44379,50,Informational,Product
1428,keyword_1428,11289,77,Informational,Product
1429,keyword_1429,44665,77,Informational,Product
1430,keyword_1430,13499,17,Transactional,Blog
1431,keyword_1431,55818,11,Informational,Landing Page
1432,keyword_1432,1314,50,Informational,Product
1433,keyword_1433,49997,64,Navigational,Landing Page
1434,keyword_1434,11041,25,Informational,Blog
1435,keyword_1435,25438,71,Informational,Product
1436,keyword_1436,2943,57,Transactional,Landing Page
1437,keyword_1437,10957,39,Transactional,Product
1438,keyword_1438,10880,21,Navigational,Product
1439,keyword_1439,8283,44,Informational,Product
1440,keyword_1440,44741,20,Navigational,Landing Page
1441,keyword_1441,17868,73,Transactional,Blog
1442,keyword_1442,15828,59,Navigational,Product
1443,keyword_1443,57442,30,Transactional,Blog
1444,keyword_1444,26715,78,Navigational,Blog
1445,keyword_1445,34095,57,Navigational,Landing Page
1446,keyword_1446,27806,29,Informational,Landing Page
1447,keyword_1447,20415,76,Navigational,Blog
1448,keyword_1448,40415,53,Informational,Product
1449,keyword_1449,37719,42,Informational,Landing Page
1450,keyword_1450,15843,82,Informational,Product
1451,keyword_1451,46903,70,Informational,Product
1452,keyword_1452,53528,18,Navigational,Product
1453,keyword_1453,39227,77,Transactional,Blog
1454,keyword_1454,626,44,Transactional,Product
1455,keyword_1455,52829,74,Transactional,Blog
1456,keyword_1456,28132,17,Navigational,Blog
1457,keyword_1457,42063,54,Informational,Product
1458,keyword_1458,44909,56,Transactional,Product
1459,keyword_1459,55676,49,Navigational,Product
1460,keyword_1460,54761,85,Informational,Product
1461,keyword_1461,21030,63,Transactional,Blog
1462,keyword_1462,40464,85,Informational,Product
1463,keyword_1463,44827,55,Transactional,Product
1464,keyword_1464,3868,56,Transactional,Blog
1465,keyword_1465,4297,24,Transactional,Landing Page
1466,keyword_1466,48382,28,Informational,Landing Page
1467,keyword_1467,14218,35,Navigational,Blog
1468,keyword_1468,35060,61,Informational,Landing Page
1469,keyword_1469,11553,31,Transactional,Blog
1470,keyword_1470,22616,30,Informational,Product
1471,keyword_1471,36744,60,Navigational,Product
1472,keyword_1472,36685,47,Informational,Landing Page
1473,keyword_1473,2145,29,Navigational,Product
1474,keyword_1474,48023,38,Navigational,Landing Page
1475,keyword_1475,59049,60,Informational,Landing Page
1476,keyword_1476,52682,13,Transactional,Product
1477,keyword_1477,19756,64,Navigational,Product
1478,keyword_1478,36340,80,Informational,Landing Page
1479,keyword_1479,35122,37,Navigational,Product
1480,keyword_1480,53673,13,Transactional,Blog
1481,keyword_1481,37930,31,Informational,Product
1482,keyword_1482,39782,85,Informational,Product
1483,keyword_1483,54683,54,Informational,Blog
1484,keyword_1484,3208,76,Transactional,Product
1485,keyword_1485,12194,75,Navigational,Product
1486,keyword_1486,56764,43,Informational,Landing Page
1487,keyword_1487,10024,64,Navigational,Product
1488,keyword_1488,32380,10,Navigational,Product
1489,keyword_1489,58045,81,Transactional,Blog
1490,keyword_1490,53159,47,Informational,Landing Page
1491,keyword_1491,39724,15,Navigational,Landing Page
1492,keyword_1492,37480,34,Informational,Landing Page
1493,keyword_1493,32909,26,Informational,Product
1494,keyword_1494,13724,70,Transactional,Landing Page
1495,keyword_1495,41238,21,Informational,Blog
1496,keyword_1496,25650,15,Informational,Landing Page
1497,keyword_1497,50188,36,Navigational,Blog
1498,keyword_1498,34893,17,Transactional,Landing Page
1499,keyword_1499,43582,74,Informational,Landing Page
1500,keyword_1500,8473,66,Navigational,Blog
1501,keyword_1501,9077,49,Transactional,Landing Page
1502,keyword_1502,8570,23,Transactional,Landing Page
1503,keyword_1503,9166,44,Navigational,Landing Page
1504,keyword_1504,58261,57,Navigational,Product
1505,keyword_1505,56142,65,Navigational,Blog
1506,keyword_1506,36868,58,Navigational,Landing Page
1507,keyword_1507,7283,22,Navigational,Blog
1508,keyword_1508,46494,70,Informational,Blog
1509,keyword_1509,42414,58,Informational,Blog
1510,keyword_1510,5471,55,Transactional,Landing Page
1511,keyword_1511,13990,71,Informational,Landing Page
1512,keyword_1512,50857,17,Informational,Blog
1513,keyword_1513,46219,52,Informational,Product
1514,keyword_1514,45580,29,Navigational,Blog
1515,keyword_1515,2490,48,Transactional,Product
1516,keyword_1516,5799,58,Transactional,Blog
1517,keyword_1517,46265,73,Transactional,Blog
1518,keyword_1518,20456,71,Transactional,Blog
1519,keyword_1519,22859,63,Informational,Landing Page
1520,keyword_1520,46740,18,Informational,Product
1521,keyword_1521,55972,46,Navigational,Product
1522,keyword_1522,37648,58,Transactional,Blog
1523,keyword_1523,29234,50,Informational,Landing Page
1524,keyword_1524,5257,26,Informational,Landing Page
1525,keyword_1525,19597,30,Navigational,Product
1526,keyword_1526,10895,60,Navigational,Landing Page
1527,keyword_1527,16741,68,Navigational,Product
1528,keyword_1528,38856,48,Informational,Product
1529,keyword_1529,28196,64,Informational,Product
1530,keyword_1530,50618,50,Navigational,Landing Page
1531,keyword_1531,5444,48,Transactional,Product
1532,keyword_1532,46663,22,Navigational,Product
1533,keyword_1533,20316,73,Navigational,Blog
1534,keyword_1534,50340,20,Navigational,Product
1535,keyword_1535,37511,28,Navigational,Product
1536,keyword_1536,53353,20,Informational,Blog
1537,keyword_1537,25417,86,Transactional,Blog
1538,keyword_1538,31695,55,Navigational,Landing Page
1539,keyword_1539,22066,54,Transactional,Product
1540,keyword_1540,10416,10,Transactional,Landing Page
1541,keyword_1541,56356,49,Transactional,Landing Page
1542,keyword_1542,21306,28,Navigational,Blog
1543,keyword_1543,10484,85,Informational,Landing Page
1544,keyword_1544,2259,81,Navigational,Product
1545,keyword_1545,42449,81,Transactional,Blog
1546,keyword_1546,27338,70,Transactional,Product
1547,keyword_1547,2982,21,Informational,Product
1548,keyword_1548,24942,70,Navigational,Blog
1549,keyword_1549,34219,42,Transactional,Product
1550,keyword_1550,58566,54,Informational,Blog
1551,keyword_1551,28465,78,Transactional,Product
1552,keyword_1552,2579,17,Informational,Blog
1553,keyword_1553,3217,34,Informational,Landing Page
1554,keyword_1554,28452,55,Navigational,Product
1555,keyword_1555,21408,39,Transactional,Blog
1556,keyword_1556,42960,56,Navigational,Product
1557,keyword_1557,25361,58,Transactional,Product
1558,keyword_1558,7811,56,Navigational,Product
1559,keyword_1559,28571,27,Transactional,Blog
1560,keyword_1560,24070,75,Navigational,Landing Page
1561,keyword_1561,18949,77,Informational,Landing Page
1562,keyword_1562,34036,42,Transactional,Landing Page
1563,keyword_1563,38758,45,Transactional,Blog
1564,keyword_1564,48802,28,Informational,Landing Page
1565,keyword_1565,29365,37,Navigational,Blog
1566,keyword_1566,7145,49,Transactional,Product
1567,keyword_1567,54735,85,Transactional,Product
1568,keyword_1568,38500,24,Navigational,Landing Page
1569,keyword_1569,27237,50,Informational,Blog
1570,keyword_1570,11985,48,Navigational,Product
1571,keyword_1571,39065,11,Navigational,Blog
1572,keyword_1572,26022,72,Navigational,Blog
1573,keyword_1573,54578,38,Transactional,Product
1574,keyword_1574,55668,83,Informational,Blog
1575,keyword_1575,52987,75,Informational,Product
1576,keyword_1576,12842,60,Navigational,Product
1577,keyword_1577,41306,84,Transactional,Product
1578,keyword_1578,49270,86,Navigational,Blog
1579,keyword_1579,13587,19,Transactional,Product
1580,keyword_1580,38141,23,Transactional,Blog
1581,keyword_1581,34749,60,Transactional,Product
1582,keyword_1582,10593,82,Transactional,Product
1583,keyword_1583,55957,48,Informational,Landing Page
1584,keyword_1584,53103,37,Transactional,Landing Page
1585,keyword_1585,47690,12,Transactional,Landing Page
1586,keyword_1586,16938,79,Navigational,Blog
1587,keyword_1587,40911,36,Navigational,Blog
1588,keyword_1588,26899,11,Informational,Product
1589,keyword_1589,20346,47,Navigational,Product
1590,keyword_1590,16208,12,Transactional,Product
1591,keyword_1591,44539,25,Navigational,Product
1592,keyword_1592,50484,49,Informational,Blog
1593,keyword_1593,45868,11,Navigational,Product
1594,keyword_1594,11498,50,Navigational,Product
1595,keyword_1595,55606,21,Informational,Landing Page
1596,keyword_1596,47563,44,Informational,Product
1597,keyword_1597,31178,74,Transactional,Product
1598,keyword_1598,11182,64,Navigational,Product
1599,keyword_1599,49648,54,Transactional,Blog
1600,keyword_1600,9019,88,Navigational,Landing Page
1601,keyword_1601,56873,71,Navigational,Product
1602,keyword_1602,31980,58,Transactional,Product
1603,keyword_1603,20194,34,Navigational,Landing Page
1604,keyword_1604,3800,32,Navigational,Product
1605,keyword_1605,7222,33,Navigational,Blog
1606,keyword_1606,40486,47,Informational,Product
1607,keyword_1607,24660,37,Transactional,Blog
1608,keyword_1608,20559,30,Informational,Blog
1609,keyword_1609,36322,63,Transactional,Product
1610,keyword_1610,14075,27,Transactional,Landing Page
1611,keyword_1611,8470,45,Navigational,Blog
1612,keyword_1612,35411,54,Transactional,Landing Page
1613,keyword_1613,22091,82,Informational,Product
1614,keyword_1614,32321,62,Informational,Blog
1615,keyword_1615,10003,39,Informational,Product
1616,keyword_1616,48417,69,Transactional,Landing Page
1617,keyword_1617,19422,41,Informational,Product
1618,keyword_1618,12675,76,Transactional,Product
1619,keyword_1619,54199,76,Informational,Blog
1620,keyword_1620,55271,37,Informational,Product
1621,keyword_1621,41624,53,Transactional,Product
1622,keyword_1622,56264,88,Informational,Product
1623,keyword_1623,21889,50,Navigational,Blog
1624,keyword_1624,48338,72,Transactional,Landing Page
1625,keyword_1625,1322,32,Transactional,Landing Page
1626,keyword_1626,17827,84,Transactional,Product
1627,keyword_1627,47557,57,Navigational,Blog
1628,keyword_1628,6650,41,Transactional,Product
1629,keyword_1629,4925,66,Informational,Landing Page
1630,keyword_1630,58618,42,Informational,Blog
1631,keyword_1631,16532,33,Informational,Landing Page
1632,keyword_1632,2698,48,Transactional,Landing Page
1633,keyword_1633,53894,43,Informational,Blog
1634,keyword_1634,20579,65,Transactional,Blog
1635,keyword_1635,36720,37,Informational,Product
1636,keyword_1636,42374,46,Navigational,Product
1637,keyword_1637,14359,16,Navigational,Landing Page
1638,keyword_1638,50960,77,Navigational,Blog
1639,keyword_1639,31919,46,Navigational,Blog
1640,keyword_1640,53829,65,Transactional,Product
1641,keyword_1641,9205,74,Informational,Landing Page
1642,keyword_1642,43380,74,Navigational,Landing Page
1643,keyword_1643,23736,56,Transactional,Product
1644,keyword_1644,22919,29,Navigational,Blog
1645,keyword_1645,20478,28,Navigational,Product
1646,keyword_1646,38109,38,Transactional,Product
1647,keyword_1647,15858,83,Transactional,Product
1648,keyword_1648,34677,69,Informational,Product
1649,keyword_1649,29878,27,Informational,Blog
1650,keyword_1650,37834,44,Navigational,Product
1651,keyword_1651,11882,52,Navigational,Blog
1652,keyword_1652,54143,20,Informational,Product
1653,keyword_1653,51207,58,Informational,Landing Page
1654,keyword_1654,15096,47,Transactional,Blog
1655,keyword_1655,34072,73,Informational,Landing Page
1656,keyword_1656,13721,78,Informational,Product
1657,keyword_1657,1779,17,Navigational,Product
1658,keyword_1658,46460,43,Informational,Product
1659,keyword_1659,7583,57,Navigational,Blog
1660,keyword_1660,55638,65,Informational,Landing Page
1661,keyword_1661,55271,85,Transactional,Blog
1662,keyword_1662,44361,74,Informational,Blog
1663,keyword_1663,18271,40,Informational,Product
1664,keyword_1664,30475,13,Informational,Landing Page
1665,keyword_1665,46148,59,Navigational,Product
1666,keyword_1666,48785,78,Transactional,Blog
1667,keyword_1667,19563,39,Informational,Product
1668,keyword_1668,2606,68,Navigational,Landing Page
1669,keyword_1669,25057,76,Transactional,Product
1670,keyword_1670,49354,84,Navigational,Landing Page
1671,keyword_1671,21107,54,Navigational,Landing Page
1672,keyword_1672,38099,13,Transactional,Product
1673,keyword_1673,52420,35,Informational,Blog
1674,keyword_1674,29029,36,Navigational,Product
1675,keyword_1675,36454,55,Navigational,Blog
1676,keyword_1676,28356,73,Informational,Blog
1677,keyword_1677,3073,60,Informational,Product
1678,keyword_1678,13308,59,Transactional,Blog
1679,keyword_1679,35867,15,Transactional,Blog
1680,keyword_1680,37301,68,Transactional,Product
1681,keyword_1681,41696,24,Informational,Product
1682,keyword_1682,34572,39,Navigational,Product
1683,keyword_1683,24252,51,Navigational,Blog
1684,keyword_1684,55529,46,Transactional,Landing Page
1685,keyword_1685,18185,51,Informational,Blog
1686,keyword_1686,52193,44,Navigational,Landing Page
1687,keyword_1687,51703,15,Transactional,Product
1688,keyword_1688,56461,77,Navigational,Landing Page
1689,keyword_1689,41901,27,Navigational,Product
1690,keyword_1690,59920,82,Informational,Product
1691,keyword_1691,11872,38,Informational,Landing Page
1692,keyword_1692,9496,86,Navigational,Product
1693,keyword_1693,16958,68,Transactional,Landing Page
1694,keyword_1694,56633,56,Informational,Product
1695,keyword_1695,32389,26,Navigational,Blog
1696,keyword_1696,27165,31,Informational,Blog
1697,keyword_1697,38743,77,Informational,Product
1698,keyword_1698,57884,78,Informational,Product
1699,keyword_1699,32153,46,Navigational,Landing Page
1700,keyword_1700,27157,58,Transactional,Blog
1701,keyword_1701,40452,22,Transactional,Landing Page
1702,keyword_1702,22680,43,Transactional,Product
1703,keyword_1703,32396,62,Informational,Product
1704,keyword_1704,56793,60,Navigational,Landing Page
1705,keyword_1705,13375,12,Informational,Product
1706,keyword_1706,2122,51,Transactional,Blog
1707,keyword_1707,49256,41,Transactional,Landing Page
1708,keyword_1708,41309,60,Navigational,Blog
1709,keyword_1709,17225,55,Informational,Blog
1710,keyword_1710,51726,30,Transactional,Blog
1711,keyword_1711,41260,53,Navigational,Landing Page
1712,keyword_1712,16146,20,Informational,Product
1713,keyword_1713,17529,77,Informational,Blog
1714,keyword_1714,29902,10,Transactional,Blog
1715,keyword_1715,4763,72,Transactional,Blog
1716,keyword_1716,58453,33,Informational,Product
1717,keyword_1717,31487,22,Informational,Product
1718,keyword_1718,47328,20,Transactional,Landing Page
1719,keyword_1719,55788,60,Informational,Product
1720,keyword_1720,48424,26,Transactional,Landing Page
1721,keyword_1721,9146,33,Informational,Landing Page
1722,keyword_1722,28029,28,Transactional,Landing Page
1723,keyword_1723,59552,46,Navigational,Landing Page
1724,keyword_1724,12164,17,Transactional,Landing Page
1725,keyword_1725,36237,37,Transactional,Blog
1726,keyword_1726,36296,14,Navigational,Product
1727,keyword_1727,24527,26,Informational,Blog
1728,keyword_1728,29873,45,Navigational,Landing Page
1729,keyword_1729,52333,28,Transactional,Product
1730,keyword_1730,36897,73,Informational,Blog
1731,keyword_1731,21109,20,Navigational,Blog
1732,keyword_1732,36335,63,Informational,Landing Page
1733,keyword_1733,39209,54,Informational,Blog
1734,keyword_1734,51038,56,Navigational,Blog
1735,keyword_1735,19750,21,Informational,Blog
1736,keyword_1736,21672,30,Navigational,Blog
1737,keyword_1737,12055,20,Transactional,Blog
1738,keyword_1738,22374,14,Informational,Landing Page
1739,keyword_1739,13581,65,Transactional,Landing Page
1740,keyword_1740,53776,29,Transactional,Blog
1741,keyword_1741,57992,50,Informational,Landing Page
1742,keyword_1742,53502,55,Navigational,Landing Page
1743,keyword_1743,55067,21,Informational,Product
1744,keyword_1744,59902,79,Transactional,Blog
1745,keyword_1745,24563,26,Transactional,Landing Page
1746,keyword_1746,7319,28,Navigational,Landing Page
1747,keyword_1747,26212,35,Informational,Blog
1748,keyword_1748,25262,57,Transactional,Product
1749,keyword_1749,11546,61,Transactional,Blog
1750,keyword_1750,31963,79,Transactional,Product
1751,keyword_1751,59094,64,Navigational,Blog
1752,keyword_1752,50985,84,Transactional,Blog
1753,keyword_1753,29269,42,Transactional,Blog
1754,keyword_1754,53802,71,Informational,Blog
1755,keyword_1755,23650,32,Informational,Product
1756,keyword_1756,3211,24,Transactional,Product
1757,keyword_1757,5353,36,Transactional,Landing Page
1758,keyword_1758,29577,84,Informational,Blog
1759,keyword_1759,55864,73,Navigational,Product
1760,keyword_1760,24363,60,Navigational,Product
1761,keyword_1761,22292,62,Navigational,Product
1762,keyword_1762,59629,87,Navigational,Blog
1763,keyword_1763,40983,60,Navigational,Landing Page
1764,keyword_1764,9442,56,Navigational,Product
1765,keyword_1765,48775,13,Navigational,Blog
1766,keyword_1766,49094,16,Navigational,Product
1767,keyword_1767,2262,44,Informational,Product
1768,keyword_1768,32487,57,Navigational,Landing Page
1769,keyword_1769,16350,82,Navigational,Product
1770,keyword_1770,12612,81,Navigational,Product
1771,keyword_1771,56753,54,Transactional,Blog
1772,keyword_1772,24558,81,Informational,Blog
1773,keyword_1773,45920,28,Informational,Landing Page
1774,keyword_1774,39390,72,Informational,Blog
1775,keyword_1775,981,47,Navigational,Blog
1776,keyword_1776,47804,76,Navigational,Landing Page
1777,keyword_1777,33421,68,Transactional,Product
1778,keyword_1778,40885,78,Informational,Landing Page
1779,keyword_1779,2024,22,Navigational,Blog
1780,keyword_1780,35388,56,Informational,Landing Page
1781,keyword_1781,15548,70,Transactional,Product
1782,keyword_1782,35611,40,Transactional,Landing Page
1783,keyword_1783,38404,89,Transactional,Blog
1784,keyword_1784,55412,31,Informational,Blog
1785,keyword_1785,34508,52,Navigational,Landing Page
1786,keyword_1786,560,76,Navigational,Product
1787,keyword_1787,9630,63,Transactional,Landing Page
1788,keyword_1788,18523,19,Navigational,Product
1789,keyword_1789,55837,51,Transactional,Product
1790,keyword_1790,45580,73,Informational,Landing Page
1791,keyword_1791,13850,30,Transactional,Product
1792,keyword_1792,24854,89,Informational,Blog
1793,keyword_1793,45686,85,Transactional,Landing Page
1794,keyword_1794,28645,75,Navigational,Product
1795,keyword_1795,34520,50,Navigational,Blog
1796,keyword_1796,21087,33,Transactional,Landing Page
1797,keyword_1797,41631,44,Navigational,Blog
1798,keyword_1798,10150,65,Navigational,Blog
1799,keyword_1799,20433,39,Navigational,Blog
1800,keyword_1800,21081,66,Informational,Product
1801,keyword_1801,23893,56,Navigational,Landing Page
1802,keyword_1802,23551,44,Informational,Landing Page
1803,keyword_1803,51974,28,Transactional,Product
1804,keyword_1804,26712,17,Navigational,Landing Page
1805,keyword_1805,49582,35,Navigational,Blog
1806,keyword_1806,4590,80,Navigational,Landing Page
1807,keyword_1807,7460,39,Transactional,Product
1808,keyword_1808,36272,16,Informational,Blog
1809,keyword_1809,22020,76,Informational,Product
1810,keyword_1810,49981,74,Navigational,Blog
1811,keyword_1811,36908,45,Transactional,Blog
1812,keyword_1812,28970,34,Transactional,Landing Page
1813,keyword_1813,57634,46,Transactional,Blog
1814,keyword_1814,20991,10,Transactional,Product
1815,keyword_1815,1841,24,Transactional,Landing Page
1816,keyword_1816,45123,46,Informational,Product
1817,keyword_1817,25291,22,Informational,Blog
1818,keyword_1818,838,17,Informational,Product
1819,keyword_1819,6395,14,Navigational,Product
1820,keyword_1820,12754,69,Transactional,Blog
1821,keyword_1821,52360,82,Navigational,Landing Page
1822,keyword_1822,11844,10,Transactional,Product
1823,keyword_1823,2250,45,Informational,Blog
1824,keyword_1824,55256,44,Navigational,Landing Page
1825,keyword_1825,2921,75,Informational,Landing Page
1826,keyword_1826,40387,72,Transactional,Landing Page
1827,keyword_1827,58553,32,Transactional,Product
1828,keyword_1828,5819,18,Transactional,Product
1829,keyword_1829,16396,43,Informational,Product
1830,keyword_1830,56261,55,Transactional,Landing Page
